osm_id,name,access,amenity,amperage,authentication:nfc,authentication:none,authentication:phone_call,authentication:short_message,bicycle,brand,brand:wikidata,brand:wikipedia,capacity,car,charging_station:capacity,charging_station:output,colour,covered,description,fee,level,maxstay,motorcar,network,note,opening_hours,operator,operator:website,operator:wikidata,parking:fee,payment:coins,payment:contactless,payment:notes,ref,scooter,socket:chademo,socket:chademo:output,socket:tesla_supercharger,socket:type1,socket:type1_cable,socket:type2,socket:type2:output,socket:type2_combo,socket:type2_combo:output,source,survey:date,tesla:ref,truck,voltage,website,geometry
10012417898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1559475|51.581214
10180479476,,,charging_station,,,,,,,,,,1,,,,,,,,,,,,,,Ubitricity,,Q113699692,,,,,,,,,,,,,,,,,,,,,,-0.1356369|51.5701531
10180479477,,,charging_station,,,,,,,,,,1,,,,,,,,,,,,,,Ubitricity,,Q113699692,,,,,,,,,,,,,,,,,,,,,,-0.1353111|51.5705616
10180479478,,,charging_station,,,,,,,,,,1,,,,,,,,,,,,,,Ubitricity,,Q113699692,,,,,,,,,,,,,,,,,,,,,,-0.1350267|51.5705841
10184258894,,,charging_station,,,,,,,,,,1,,,,,,,yes,,,,,,24/7,Source London,,Q7565133,,,,,,,,,,,1,1,,,,,,,,,https://www.sourcelondon.net/request-charge/qrcode?evseId=GB*BPL*E000663,-0.1439887|51.5898306
10184258895,,,charging_station,,,,,,,,,,1,,,,,,,yes,,,,,,24/7,Source London,,Q7565133,,,,,,,,,,,1,1,,,,,,,,,https://www.sourcelondon.net/request-charge/qrcode?evseId=GB*BPL*E000664,-0.1439326|51.5897983
10184258896,,,charging_station,,,,,,,,,,1,,,,,,,yes,,,,,,24/7,Source London,,Q7565133,,,,,,,,,,,1,1,,,,,,,,,https://www.sourcelondon.net/request-charge/qrcode?evseId=GB*BPL*E000662,-0.1440448|51.5898629
10203712576,,,charging_station,,,,,,,,,,,,,,,,,yes,,,,,,24/7,Source London,,Q7565133,,,,,,,,,,,,2,22 kW,,,,,,,,https://www.sourcelondon.net/request-charge/qrcode?evseId=GB*BPL*S001773,-0.1434858|51.5914617
10203756247,,,charging_station,,,,,,,,,,2,,,,,,,yes,,,,,,,BP Pulse,https://www.bppulse.co.uk,Q39057719,,,,,11933,,,,,,,2,7.2 kW,,,,,,,,,-0.1471302|51.5906443
10218488471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1422648|51.5899865
10218488472,,,charging_station,,,,,,,,,,1,,,3 kW,,,,yes,,4 hours,,,,,EDF,,,,,,,200 20261,,,,,,,,,,,,,,,,,-0.1422548|51.590051
10218488473,,,charging_station,,,,,,,,,,1,,,3 kW,,,,yes,,4 hours,,,,,EDF,,,,,,,200 20262,,,,,,,,,,,,,,,,,-0.1422829|51.5900645
10221254296,,,charging_station,,,,,,,,,,2,,,,,,,yes,,,,,,,Source London,,Q7565133,,,,,,,,,,,,2,7 kW,,,,,,,,https://www.sourcelondon.net/request-charge/qrcode?evseId=GB*BPL*S001770,-0.1530147|51.5908576
10235854296,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1498236|51.5645775
10574252650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1422128|51.5900282
10574252651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1421284|51.5899876
10574252652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1421805|51.5899459
10940265115,,,charging_station,,,,,,,,,,1,,,,,,,yes,,,,,,,Ubitricity,,Q113699692,,,,,,,,,,,,,,,,,,,,,,-0.1711665|51.6108074
11234714623,,,charging_station,,,,,,,Source London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1369295|51.568348
11514028679,,,charging_station,,,,,,,,,,2,,,,,,,,,,,,,,Pod Point,,,,,,,,,,,,,,,,,,,,,,,,-0.2472511|51.5937884
11514028680,,,charging_station,,,,,,,,,,2,,,,,,,,,,,,,,Pod Point,,,,,,,,,,,,,,,,,,,,,,,,-0.2471025|51.5937201
11514028683,,,charging_station,,,,,,,,,,2,,,,,,,,,,,,,,Pod Point,,,,,,,,,,,,,,,,,,,,,,,,-0.2462629|51.5932446
11514028684,,,charging_station,,,,,,,,,,2,,,,,,,,,,,,,,Pod Point,,,,,,,,,,,,,,,,,,,,,,,,-0.2461646|51.5931691
11690909270,,,charging_station,,,,,,,BP Pulse,Q39057719,,50,,,,,,,,,,,,,,BP Pulse,,Q39057719,,,,,24131,,,,,,,,,,,,,,,,,-0.1852746|51.6181623
11737267830,,,charging_station,,,,,,,,,,2,,,,,,,,,,,Charge Assist,,,Drax Electric Vehicles,,,,,,,DRAX00223-1;DRAX00223-2,,,,,,,2,22.1 kW,,,,,,,,,-0.2663018|51.6600448
11737267856,,,charging_station,,,,,,,,,,2,,,,,,,,,,,,,,InstaVolt,,,,,,,,,,,,,,,,,,,,,,,,-0.2713732|51.6581583
11737267857,,,charging_station,,,,,,,,,,2,,,,,,,,,,,,,,InstaVolt,,,,,,,,,,,,,,,,,,,,,,,,-0.27141|51.6581621
11739514754,,,charging_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1572966|51.5759951
